timestep,demand_el,
2897,200638.7809,
2898,206034.1327,
2899,206251.0545,
2900,203371.072,
2901,207409.509,
2902,201515.6987,
2903,185652.7181,
2904,172498.9519,
2905,164048.234,
2906,160282.103,
2907,162275.9371,
2908,164805.1525,
2909,167288.2143,
2910,166706.6794,
2911,177114.3085,
2912,189460.3873,
2913,200421.8591,
2914,208540.2714,
2915,221523.2694,
2916,217600.2163,
2917,207921.8136,
2918,201524.9294,
2919,200223.3988,
2920,202641.8457,
2921,210307.9529,
2922,218047.9059,
2923,220198.6621,
2924,220549.4292,
2925,222677.1085,
2926,217461.7556,
2927,199992.631,
2928,188648.0845,
2929,186991.1715,
2930,183908.1133,
2931,187480.3993,
2932,196092.6547,
2933,210474.1058,
2934,243723.1345,
2935,273972.1815,
2936,290296.6977,
2937,293347.4484,
2938,299098.1827,
2939,306611.9832,
2940,305227.3762,
2941,302522.7772,
2942,296998.1954,
2943,293361.2944,
2944,285256.7283,
2945,285312.1126,
2946,283918.2749,
2947,282695.2054,
2948,276118.3223,
2949,269610.6695,
2950,251873.8542,
2951,227121.6969,
2952,213063.3208,
2953,208461.8103,
2954,205106.4461,
2955,207594.1233,
2956,216580.2225,
2957,226600.1616,
2958,255307.6795,
2959,282445.9761,
2960,296365.8916,
2961,297261.2707,
2962,304350.4584,
2963,309261.1978,
2964,304678.1488,
2965,297538.1921,
2966,293532.0626,
2967,289415.1646,
2968,283364.4321,
2969,287079.7941,
2970,282229.0544,
2971,277590.621,
2972,270482.9719,
2973,268189.1397,
2974,252547.6963,
2975,231072.4421,
2976,217987.9063,
2977,214027.9303,
2978,210095.6465,
2979,212587.9391,
2980,219764.8185,
2981,227366.3108,
2982,253992.3029,
2983,279732.1465,
2984,294085.9054,
2985,293596.6776,
2986,296615.1208,
2987,300312.0214,
2988,296185.8927,
2989,293278.218,
2990,286959.7949,
2991,284555.1941,
2992,278573.692,
2993,278107.541,
2994,280244.4511,
2995,280276.7586,
2996,273829.1054,
2997,271226.0443,
2998,261067.6445,
2999,239398.5454,
3000,224680.1733,
3001,219326.3597,
3002,216566.3764,
3003,217332.5256,
3004,224057.1002,
3005,235780.1058,
3006,265447.6179,
3007,292641.2988,
3008,308153.5123,
3009,313124.2513,
3010,320001.1326,
3011,326901.0906,
3012,326762.63,
3013,323808.8017,
3014,317698.0696,
3015,312330.41,
3016,302315.0862,
3017,301364.3227,
3018,300607.4043,
3019,298387.4177,
3020,289147.4739,
3021,281107.5227,
3022,263864.5506,
3023,241936.9915,
3024,227652.4629,
3025,221458.6544,
3026,218117.1362,
3027,219409.4361,
3028,223674.0256,
3029,231783.2071,
3030,257490.7432,
3031,285409.0351,
3032,299430.4883,
3033,303053.5432,
3034,308656.5861,
3035,311158.1094,
3036,306293.5236,
3037,296088.9702,
3038,287615.1755,
3039,283198.2793,
3040,278015.2338,
3041,278112.1563,
3042,276441.3972,
3043,273487.569,
3044,266287.6128,
3045,262281.4833,
3046,250120.0187,
3047,229637.0662,
3048,213363.319,
3049,205318.7525,
3050,200329.552,
3051,201723.3897,
3052,204104.9137,
3053,203624.9166,
3054,204954.1393,
3055,214341.7746,
3056,228123.2293,
3057,238470.8587,
3058,242924.6778,
3059,250281.5562,
3060,246561.5788,
3061,236490.8708,
3062,225035.5557,
3063,221906.344,
3064,220161.7392,
3065,223701.7177,
3066,227537.079,
3067,228423.2275,
3068,224597.0969,
3069,227200.158,
3070,222797.1078,
3071,206874.1276,
3072,194671.1249,
3073,184235.8036,
3074,181826.5875,
3075,180691.2098,
3076,182620.4288,
3077,182643.5056,
3078,176200.4679,
3079,179560.4474,
3080,193563.4393,
3081,201778.774,
3082,208461.8103,
3083,216903.2975,
3084,212500.2473,
3085,201921.85,
3086,195100.353,
3087,191518.8363,
3088,191758.8349,
3089,200108.0149,
3090,212043.327,
3091,216566.3764,
3092,218878.6701,
3093,225815.551,
3094,224906.3258,
3095,207095.6647,
3096,196572.6518,
3097,192483.4458,
3098,191449.606,
3099,193900.3603,
3100,202734.1528,
3101,214461.7738,
3102,247498.4962,
3103,276778.3183,
3104,293264.372,
3105,297427.4236,
3106,302795.0833,
3107,307982.7441,
3108,307996.5901,
3109,304858.1477,
3110,294759.7475,
3111,288972.0903,
3112,280465.9882,
3113,281167.5224,
3114,284273.6573,
3115,283825.9678,
3116,274059.8733,
3117,270127.5895,
3118,255335.3716,
3119,232604.7405,
3120,217849.4456,
3121,210446.4136,
3122,207455.6626,
3123,209034.1145,
3124,216510.9922,
3125,227246.3115,
3126,254352.3007,
3127,279141.3808,
3128,290185.9291,
3129,292142.8403,
3130,296250.5077,
3131,300533.5586,
3132,294307.4425,
3133,290421.3123,
3134,286059.8003,
3135,287130.5631,
3136,283004.4343,
3137,285353.6508,
3138,288381.3247,
3139,288464.4011,
3140,280447.5268,
3141,276422.9358,
3142,263799.9356,
3143,239744.6971,
3144,222210.9575,
3145,217581.7549,
3146,214014.0843,
3147,216317.1472,
3148,222746.3389,
3149,230412.4462,
3150,259115.3487,
3151,287661.3291,
3152,300556.6353,
3153,301945.8577,
3154,305342.7601,
3155,310590.4205,
3156,306030.4482,
3157,303422.7718,
3158,297122.81,
3159,293605.9083,
3160,286059.8003,
3161,283309.0478,
3162,283692.1224,
3163,281347.5213,
3164,273764.4904,
3165,268922.9814,
3166,252404.6202,
3167,226503.2391,
3168,206269.5159,
3169,195663.4265,
3170,189460.3873,
3171,191311.1453,
3172,194920.3541,
3173,190000.384,
3174,180335.8273,
3175,184489.6483,
3176,197352.647,
3177,211424.8692,
3178,220849.4273,
3179,231049.3654,
3180,228737.0717,
3181,220618.6595,
3182,213589.4714,
3183,209675.6491,
3184,208697.1935,
3185,213321.7808,
3186,218975.5926,
3187,219963.2789,
3188,218758.6708,
3189,221246.348,
3190,218814.0551,
3191,202244.925,
3192,191648.0663,
3193,187198.8626,
3194,185661.9488,
3195,187101.9401,
3196,193660.3618,
3197,197624.9531,
3198,215112.5391,
3199,238770.8569,
3200,256110.7515,
3201,265576.8479,
3202,269066.0574,
3203,274932.1756,
3204,273178.3401,
3205,266970.6856,
3206,260430.7253,
3207,257319.975,
3208,254019.995,
3209,256599.9793,
3210,258183.0466,
3211,255446.1402,
3212,247516.9576,
3213,245592.3539,
3214,235775.4905,
3215,215158.6927,
3216,199701.8635,
3217,192760.3672,
3218,191191.146,
3219,189718.8473,
3220,192783.444,
3221,193688.0539,
3222,198829.5611,
3223,210631.0279,
3224,229613.9895,
3225,244507.7451,
3226,251546.1639,
3227,256909.2082,
3228,255755.3691,
3229,247950.8011,
3230,240146.2332,
3231,235697.0294,
3232,234100.1161,
3233,238807.7798,
3234,243487.7513,
3235,242564.68,
3236,233744.7336,
3237,232752.4319,
3238,228450.9196,
3239,210271.0301,
3240,194578.8177,
3241,188177.3182,
3242,187429.6304,
3243,191098.8389,
3244,192783.444,
3245,189354.2341,
3246,183405.0395,
3247,188666.546,
3248,197749.5677,
3249,208397.1953,
3250,217997.137,
3251,229401.6831,
3252,228700.1489,
3253,223041.7217,
3254,216464.8386,
3255,211683.3292,
3256,210584.8743,
3257,215029.4627,
3258,220960.1959,
3259,220632.5056,
3260,215615.613,
3261,221546.3462,
3262,226290.9327,
3263,207843.3525,
3264,194098.8206,
3265,192174.217,
3266,191994.218,
3267,194643.4327,
3268,201197.239,
3269,211775.6363,
3270,243427.7517,
3271,273418.3387,
3272,285824.4172,
3273,287264.4084,
3274,290832.079,
3275,297644.3453,
3276,297759.7293,
3277,296153.5852,
3278,289765.9317,
3279,284333.657,
3280,280189.0668,
3281,279178.3037,
3282,281430.5977,
3283,281393.6748,
3284,273746.029,
3285,269878.3602,
3286,258866.1194,
3287,232784.7394,
3288,213981.7768,
3289,208877.1924,
3290,208757.1931,
3291,211032.5639,
3292,218555.5951,
3293,227980.1532,
3294,253835.3808,
3295,279182.919,
3296,290970.5397,
3297,292272.0703,
3298,299176.6437,
3299,307142.7492,
3300,305042.7619,
3301,303621.2321,
3302,297312.0397,
3303,288219.7872,
3304,283285.971,
3305,281956.7483,
3306,281993.6712,
3307,281019.831,
3308,274018.335,
3309,272689.1124,
3310,262729.1729,
3311,241964.6837,
3312,226346.317,
3313,222709.416,
3314,221264.8094,
3315,224384.7905,
3316,228150.9214,
3317,235507.7998,
3318,261723.0251,
3319,288159.7876,
3320,301281.2463,
3321,304336.6124,
3322,310618.1127,
3323,317338.0718,
3324,313955.0155,
3325,312131.9496,
3326,301876.6273,
3327,295839.7409,
3328,290467.4659,
3329,290093.622,
3330,290938.2322,
3331,287287.4852,
3332,277346.0071,
3333,271470.6582,
3334,259392.2701,
3335,236107.7962,
3336,219358.6672,
3337,213321.7808,
3338,210880.2571,
3339,212398.7095,
3340,216958.6817,
3341,225321.7079,
3342,254356.916,
3343,283175.2025,
3344,297238.194,
3345,299208.9512,
3346,303108.9275,
3347,309215.0443,
3348,307050.442,
3349,303482.7714,
3350,298618.1856,
3351,292548.9917,
3352,285529.0343,
3353,283779.8142,
3354,283175.2025,
3355,280290.6046,
3356,272296.807,
3357,266781.4559,
3358,257749.2031,
3359,233758.5797,
3360,215726.3815,
3361,209029.4992,
3362,208231.0425,
3363,211364.8696,
3364,216483.3,
3365,224832.4801,
3366,250466.1705,
3367,276861.3947,
3368,289050.5514,
3369,289373.6264,
3370,291381.3065,
3371,292890.5281,
3372,287545.9452,
3373,280489.065,
3374,272799.8809,
3375,267215.2995,
3376,262512.2511,
3377,263061.4785,
3378,263223.016,
3379,262419.944,
3380,254758.4521,
3381,250992.3211,
3382,242735.4482,
3383,222635.5703,
3384,205254.1375,
3385,195677.2726,
3386,191329.6067,
3387,193480.3629,
3388,196138.8082,
3389,194264.9735,
3390,194924.9695,
3391,206717.2055,
3392,221721.7297,
3393,229466.2981,
3394,231843.2067,
3395,232780.1241,
3396,225866.3199,
3397,215892.5344,
3398,206855.6662,
3399,202872.6135,
3400,202281.8478,
3401,208918.7306,
3402,215938.6879,
3403,217960.2141,
3404,211789.4824,
3405,210797.1807,
3406,208521.8099,
3407,192557.2915,
3408,180543.5184,
3409,174834.3223,
3410,171765.1102,
3411,169425.1244,
3412,168912.8198,
3413,165945.1456,
3414,164103.6183,
3415,168732.8209,
3416,180312.7506,
3417,184872.7229,
3418,188901.9291,
3419,195829.5794,
3420,190840.3789,
3421,181974.2789,
3422,175978.9307,
3423,173205.1014,
3424,175166.628,
3425,185283.4896,
3426,194348.0499,
3427,198243.4108,
3428,196914.1882,
3429,199766.4785,
3430,201395.6994,
3431,188315.7789,
3432,174049.7117,
3433,166937.4472,
3434,165423.6103,
3435,165538.9942,
3436,167343.5986,
3437,166018.9913,
3438,166660.5258,
3439,171889.7248,
3440,178535.8383,
3441,184277.3419,
3442,190531.15,
3443,198257.2569,
3444,196392.6529,
3445,189354.2341,
3446,184540.4172,
3447,182694.2746,
3448,185768.102,
3449,195760.349,
3450,201949.5422,
3451,207257.2022,
3452,206167.9781,
3453,209638.7262,
3454,212569.4776,
3455,197417.262,
3456,183728.1144,
3457,178780.4522,
3458,180045.0599,
3459,181065.0537,
3460,186820.4033,
3461,196517.2675,
3462,227795.539,
3463,260301.4953,
3464,275975.2462,
3465,280922.9085,
3466,285552.1111,
3467,291256.6918,
3468,289267.4732,
3469,286821.3342,
3470,283341.3553,
3471,281153.6763,
3472,274175.2572,
3473,273612.1837,
3474,274650.6389,
3475,271682.9646,
3476,261099.952,
3477,256327.6733,
3478,247424.6505,
3479,225981.7038,
3480,207709.5072,
3481,203426.4563,
3482,200735.7034,
3483,200814.1645,
3484,205323.3678,
3485,215195.6155,
3486,244826.2047,
3487,274830.6378,
3488,289858.2388,
3489,293019.7581,
3490,298604.3395,
3491,304950.4548,
3492,301396.6302,
3493,297865.8825,
3494,291284.384,
3495,285635.1875,
3496,280027.5293,
3497,280535.2185,
3498,283544.431,
3499,280198.2975,
3500,269532.2085,
3501,263361.4767,
3502,248500.0286,
3503,222884.7996,
3504,210704.8736,
3505,206920.2812,
3506,203694.147,
3507,205171.0611,
3508,209874.1094,
3509,219381.7439,
3510,248956.9489,
3511,277212.1618,
3512,291192.0769,
3513,295175.1296,
3514,298470.4942,
3515,302130.4719,
3516,297270.5015,
3517,292068.9946,
3518,285889.0321,
3519,282252.1312,
3520,274918.3296,
3521,275370.6345,
3522,276819.8565,
3523,276316.7826,
3524,268258.37,
3525,262558.4047,
3526,249136.9478,
3527,224980.1715,
3528,209883.3401,
3529,206777.2051,
3530,203227.9959,
3531,204206.4515,
3532,210234.1072,
3533,217563.2935,
3534,244184.6702,
3535,272209.1153,
3536,285999.8007,
3537,285542.8804,
3538,288829.0143,
3539,292068.9946,
3540,287822.8666,
3541,281629.058,
3542,273418.3387,
3543,269689.1306,
3544,264810.6987,
3545,266199.921,
3546,266195.3057,
3547,263246.0928,
3548,253147.6926,
3549,245869.2753,
3550,240257.0017,
3551,221315.5783,
3552,204201.8362,
3553,197112.6485,
3554,194177.2817,
3555,196563.4211,
3556,198912.6375,
3557,197689.5681,
3558,197537.2613,
3559,206546.4373,
3560,220950.9652,
3561,229263.2224,
3562,232586.2791,
3563,234192.4232,
3564,226447.8549,
3565,216681.7603,
3566,209518.7269,
3567,206814.128,
3568,207100.2801,
3569,213700.24,
3570,219935.5867,
3571,222363.2643,
3572,216552.5304,
3573,214937.1556,
3574,213104.859,
3575,200592.6273,
3576,190932.686,
3577,181245.0526,
3578,177608.1516,
3579,175540.4719,
3580,174594.3238,
3581,172420.4908,
3582,173878.9435,
3583,177677.382,
3584,186903.4797,
3585,196803.4196,
3586,206518.7452,
3587,218218.6741,
3588,216769.4521,
3589,208567.9635,
3590,202424.9239,
3591,200117.2456,
3592,200297.2445,
3593,207109.5108,
3594,216852.5285,
3595,219704.8189,
3596,216690.9911,
3597,220037.1246,
3598,220194.0467,
3599,204824.9093,
3600,191883.4495,
3601,187171.1704,
3602,189709.6165,
3603,192746.5212,
3604,200274.1677,
3605,210797.1807,
3606,242458.5268,
3607,267824.5265,
3608,284573.6555,
3609,290827.4637,
3610,297792.0367,
3611,303750.4621,
3612,299642.7947,
3613,298096.6503,
3614,292802.8363,
3615,288399.7861,
3616,283945.967,
3617,283789.0449,
3618,283802.891,
3619,280890.601,
3620,270644.5094,
3621,262470.7129,
3622,251744.6242,
3623,231893.9756,
3624,216270.9936,
3625,207584.8925,
3626,204663.3718,
3627,206772.5898,
3628,211886.4049,
3629,217849.4456,
3630,245435.4318,
3631,273986.0275,
3632,286775.1806,
3633,289189.0121,
3634,292908.9895,
3635,295682.8188,
3636,289512.0871,
3637,285219.8054,
3638,282256.7465,
3639,280175.2207,
3640,273879.8743,
3641,276441.3972,
3642,276699.8572,
3643,273598.3376,
3644,264949.1594,
3645,257744.5878,
3646,245804.6603,
3647,223932.4855,
3648,211867.9434,
3649,203860.2998,
3650,199337.2504,
3651,200228.0142,
3652,206352.5923,
3653,218527.903,
3654,246436.9642,
3655,272836.8038,
3656,287329.0234,
3657,290116.6988,
3658,295290.5135,
3659,301299.7077,
3660,298742.8002,
3661,296010.5091,
3662,290569.0037,
3663,287121.3324,
3664,281670.5962,
3665,278712.1527,
3666,275795.2473,
3667,271595.2728,
3668,261455.3345,
3669,251730.7782,
3670,243746.2113,
3671,228529.3807,
3672,212887.9372,
3673,204811.0632,
3674,200001.8617,
3675,199438.7882,
3676,200735.7034,
3677,198275.7183,
3678,200288.0138,
3679,210543.3361,
3680,222040.1893,
3681,229747.8348,
3682,238512.3969,
3683,246570.8095,
3684,245080.0493,
3685,238037.0152,
3686,231321.6714,
3687,225750.936,
3688,222174.0347,
3689,225663.2442,
3690,229973.9873,
3691,229969.3719,
3692,226637.0845,
3693,223614.0259,
3694,224246.3298,
3695,208092.5818,
3696,195354.1976,
3697,186446.5594,
3698,181932.7407,
3699,181951.2021,
3700,187946.5503,
3701,198081.8734,
3702,219746.3571,
3703,242878.5243,
3704,254296.9164,
3705,257989.2017,
3706,262567.6354,
3707,266606.0724,
3708,261584.5644,
3709,253835.3808,
3710,247784.6483,
3711,242993.9082,
3712,241249.3034,
3713,242735.4482,
3714,243723.1345,
3715,241964.6837,
3716,233910.8864,
3717,229840.1419,
3718,227500.1562,
3719,210280.2608,
3720,193812.6685,
3721,184111.189,
3722,180174.2899,
3723,181498.8972,
3724,180991.208,
3725,180192.7513,
3726,189275.773,
3727,202397.2318,
3728,216852.5285,
3729,226009.396,
3730,231953.9752,
3731,233315.5054,
3732,226323.2402,
3733,217244.8339,
3734,211466.4074,
3735,207686.4304,
3736,207215.664,
3737,210391.0293,
3738,214646.3881,
3739,214701.7724,
3740,206532.5912,
3741,203971.0683,
3742,206495.6684,
3743,192755.7519,
3744,180381.9809,
3745,171082.0374,
3746,166660.5258,
3747,164255.925,
3748,163180.547,
3749,159728.2602,
3750,164112.849,
3751,175180.4741,
3752,186368.0984,
3753,194435.7417,
3754,201081.8551,
3755,207907.9675,
3756,205429.521,
3757,198072.6427,
3758,192557.2915,
3759,191412.6831,
3760,193651.1311,
3761,203707.993,
3762,214332.5439,
3763,217724.8309,
3764,214660.2342,
3765,214000.2382,
3766,216003.3029,
3767,198455.7172,
3768,187235.7854,
3769,184660.4165,
3770,179786.5999,
3771,181545.0508,
3772,186575.7894,
3773,198404.9483,
3774,234926.2649,
3775,266892.2245,
3776,286659.7967,
3777,297487.4232,
3778,304858.1477,
3779,313442.7109,
3780,309307.3514,
3781,305361.2215,
3782,298078.1889,
3783,291870.5343,
3784,284047.5049,
3785,277244.4693,
3786,275264.4813,
3787,271009.1226,
3788,259932.2668,
3789,249972.3273,
3790,241738.5312,
3791,220549.4292,
3792,206278.7466,
3793,198954.1758,
3794,195811.1179,
3795,196609.5746,
3796,201668.0054,
3797,212029.4809,
3798,243349.2906,
3799,273552.184,
3800,287384.4077,
3801,289987.4688,
3802,294173.5972,
3803,299222.7973,
3804,295835.1256,
3805,294699.7478,
3806,292941.297,
3807,288289.0176,
3808,281799.8262,
3809,280696.756,
3810,278998.3048,
3811,274055.2579,
3812,263610.706,
3813,256650.7483,
3814,246773.8852,
3815,225386.3228,
3816,212209.4798,
3817,203167.9963,
3818,198584.9472,
3819,198340.3333,
3820,201972.619,
3821,213492.549,
3822,249243.101,
3823,277987.5417,
3824,290684.3876,
3825,292133.6096,
3826,297473.5771,
3827,302504.3158,
3828,300367.4057,
3829,300113.5611,
3830,295747.4338,
3831,290296.6977,
3832,283687.5071,
3833,280544.4492,
3834,279796.7615,
3835,276482.9355,
3836,265673.7704,
3837,256932.285,
3838,248536.9514,
3839,227680.1551,
3840,213584.8561,
3841,205669.5196,
3842,201649.544,
3843,201446.4683,
3844,205443.3671,
3845,216709.4525,
3846,251126.1664,
3847,279732.1465,
3848,293864.3683,
3849,295825.8948,
3850,299822.7936,
3851,304775.0712,
3852,301267.4002,
3853,300242.7911,
3854,297044.349,
3855,292862.8359,
3856,287282.8698,
3857,284338.2723,
3858,282330.5922,
3859,279436.7637,
3860,268622.9832,
3861,260527.6478,
3862,254799.9903,
3863,234390.8835,
3864,218070.9827,
3865,208069.505,
3866,205009.5236,
3867,206347.977,
3868,211692.5599,
3869,219390.9747,
3870,248061.5697,
3871,277161.3929,
3872,293292.0641,
3873,297833.575,
3874,303510.4635,
3875,307433.5166,
3876,299684.3329,
3877,295336.6671,
3878,288939.7828,
3879,287795.1744,
3880,284282.8881,
3881,284324.4263,
3882,280392.1425,
3883,272993.7259,
3884,260255.3417,
3885,253239.9998,
3886,250249.2487,
3887,230887.8279,
3888,214443.3124,
3889,202120.3104,
3890,195538.8119,
3891,192266.5241,
3892,191564.9899,
3893,190004.9994,
3894,199641.8639,
3895,213778.7011,
3896,231713.9767,
3897,247798.4944,
3898,257158.4375,
3899,258146.1238,
3900,252852.3098,
3901,244433.8994,
3902,235073.9563,
3903,229069.3774,
3904,226590.9309,
3905,229673.9891,
3906,232212.4352,
3907,228404.766,
3908,217784.8306,
3909,212103.3266,
3910,211729.4827,
3911,198031.1044,
3912,182532.7371,
3913,176477.3892,
3914,174095.8653,
3915,173417.4078,
3916,173080.4868,
3917,169157.4337,
3918,170495.8871,
3919,180045.0599,
3920,192543.4455,
3921,205217.2146,
3922,214263.3135,
3923,222395.5718,
3924,219003.2847,
3925,211143.3325,
3926,204972.6007,
3927,200131.0917,
3928,199517.2493,
3929,205231.0607,
3930,212274.0948,
3931,212297.1716,
3932,206546.4373,
3933,204284.9126,
3934,210164.8769,
3935,197241.8785,
3936,186303.4834,
3937,182154.2778,
3938,182168.1239,
3939,183446.5777,
3940,188731.1609,
3941,198183.4112,
3942,234898.5727,
3943,265456.8486,
3944,280281.3739,
3945,285538.265,
3946,290619.7726,
3947,292830.5284,
3948,288741.3225,
3949,285607.4954,
3950,281389.0595,
3951,274466.0246,
3952,264529.1619,
3953,264759.9298,
3954,269795.2838,
3955,268073.7558,
3956,258192.2774,
3957,249178.486,
3958,241290.8416,
3959,219349.4364,
3960,207649.5075,
3961,202166.4639,
3962,197468.0309,
3963,198206.488,
3964,201806.4661,
3965,208674.1167,
3966,240164.6946,
3967,269804.5145,
3968,284887.4998,
3969,289350.5496,
3970,293121.2959,
3971,294390.519,
3972,287444.4073,
3973,284592.117,
3974,279265.9955,
3975,273907.5665,
3976,268539.9068,
3977,268166.0629,
3978,267635.2969,
3979,265922.9996,
3980,256983.0539,
3981,247761.5715,
3982,239541.6215,
3983,221370.9626,
3984,207257.2022,
3985,200915.7023,
3986,197892.6437,
3987,198557.2551,
3988,201395.6994,
3989,210192.569,
3990,241429.3023,
3991,267852.2187,
3992,280295.22,
3993,281365.9827,
3994,285898.2629,
3995,293195.1416,
3996,290952.0783,
3997,289378.2417,
3998,285935.1857,
3999,282778.2818,
4000,274927.5603,
4001,273058.3409,
4002,271650.6571,
4003,269550.6699,
4004,260218.4189,
4005,250632.3233,
4006,243196.9839,
4007,225044.7865,
4008,211572.5606,
4009,205960.287,
4010,201557.2369,
4011,202604.9228,
4012,206837.2048,
4013,213607.9329,
4014,245587.7386,
4015,272610.6513,
4016,285275.1897,
4017,287564.4066,
4018,293965.9062,
4019,300538.1739,
4020,297884.3439,
4021,295045.8996,
4022,290693.6183,
4023,287185.9473,
4024,280992.1388,
4025,279478.3019,
4026,277304.4689,
4027,273081.4177,
4028,263043.0171,
4029,252570.7731,
4030,246727.7316,
4031,225474.0146,
4032,210169.4922,
4033,205304.9064,
4034,204644.9104,
4035,205203.3686,
4036,208498.7331,
4037,215772.5351,
4038,244258.5159,
4039,271484.5043,
4040,285455.1886,
4041,289945.9306,
4042,294695.1325,
4043,300090.4843,
4044,294768.9782,
4045,277627.5439,
4046,266167.6135,
4047,263684.5517,
4048,270081.4359,
4049,269721.4381,
4050,268512.2147,
4051,263906.0888,
4052,254047.6872,
4053,244780.0512,
4054,237413.9421,
4055,218910.9776,
4056,203186.4577,
4057,195944.9633,
4058,195252.6598,
4059,193189.5954,
4060,192917.2894,
4061,191971.1413,
4062,196069.5779,
4063,208235.6578,
4064,226507.8545,
4065,241253.9187,
4066,248666.1814,
4067,252769.2334,
4068,248320.0297,
4069,240206.2328,
4070,234773.9581,
4071,228432.4582,
4072,225926.3196,
4073,228861.6863,
4074,230458.5997,
4075,228169.3829,
4076,217249.4492,
4077,209791.033,
4078,208249.5039,
4079,193060.3654,
4080,180317.3659,
4081,172503.5672,
4082,168788.2052,
4083,171631.2648,
4084,170948.1921,
4085,167491.29,
4086,169203.5873,
4087,174054.327,
4088,186012.7159,
4089,198949.5604,
4090,209763.3408,
4091,221763.2679,
4092,221301.7323,
4093,212620.2466,
4094,204077.2216,
4095,200564.9352,
4096,201529.5447,
4097,205969.5177,
4098,214646.3881,
4099,215011.0013,
4100,211646.4063,
4101,210298.7222,
4102,213769.4704,
4103,197975.7202,
4104,189146.543,
4105,186003.4852,
4106,184826.5693,
4107,185592.7185,
4108,193480.3629,
4109,205586.4432,
4110,239910.85,
4111,269924.5138,
4112,283752.1221,
4113,285709.0332,
4114,291053.6162,
4115,297718.191,
4116,296319.738,
4117,291496.6904,
4118,285164.4212,
4119,280175.2207,
4120,273459.8769,
4121,271558.35,
4122,270566.0483,
4123,267852.2187,
4124,258469.1988,
4125,249192.332,
4126,242472.3729,
4127,220544.8138,
4128,204054.1448,
4129,198234.1801,
4130,197191.1095,
4131,200532.6277,
4132,204621.8336,
4133,211600.2528,
4134,243815.4416,
4135,272319.8838,
4136,282607.5136,
4137,280110.6057,
4138,284652.1166,
4139,292239.7628,
4140,292050.5332,
4141,289784.3931,
4142,284509.0405,
4143,279478.3019,
4144,273713.7215,
4145,271710.6568,
4146,270206.0505,
4147,267547.6051,
4148,258598.4287,
4149,250784.6301,
4150,244046.2095,
4151,223332.4892,
4152,209454.112,
4153,204021.8373,
4154,199683.4021,
4155,199840.3242,
4156,203343.3799,
4157,210958.7182,
4158,242947.7546,
4159,270912.2001,
4160,280858.2935,
4161,278762.9216,
4162,281532.1355,
4163,289715.1627,
4164,287089.0249,
4165,282487.5144,
4166,278642.9223,
4167,276713.7033,
4168,270224.5119,
4169,270806.0469,
4170,272513.7288,
4171,267736.8348,
4172,249750.7902,
4173,238110.8609,
4174,238849.318,
4175,226600.1616,
4176,211106.4096,
4177,205309.5218,
4178,200749.5495,
4179,200957.2405,
4180,205120.2921,
4181,211604.8681,
4182,240423.1546,
4183,264533.7773,
4184,273690.6447,
4185,277479.8525,
4186,284319.8109,
4187,289045.936,
4188,286719.7963,
4189,283258.2789,
4190,279972.145,
4191,277419.8528,
4192,272089.116,
4193,272333.7299,
4194,274059.8733,
4195,272278.3456,
4196,264067.6263,
4197,255598.447,
4198,247761.5715,
4199,226000.1653,
4200,212629.4773,
4201,204187.9901,
4202,203269.5342,
4203,204178.7594,
4204,207857.1986,
4205,213843.3161,
4206,244923.1272,
4207,271373.7357,
4208,284776.7312,
4209,286078.2618,
4210,288565.939,
4211,291750.535,
4212,287647.483,
4213,282829.0507,
4214,277456.7757,
4215,272698.3431,
4216,269389.1324,
4217,269846.0527,
4218,266873.7631,
4219,262263.0219,
4220,251121.5511,
4221,242001.6065,
4222,237437.0189,
4223,220729.4281,
4224,205401.8289,
4225,196844.9578,
4226,195557.2733,
4227,195451.1201,
4228,194324.9731,
4229,193581.9007,
4230,199032.6368,
4231,211738.7135,
4232,229013.9931,
4233,239121.624,
4234,241595.4551,
4235,242832.3707,
4236,235613.953,
4237,228086.3064,
4238,220369.4303,
4239,216866.3746,
4240,216432.5311,
4241,218781.7476,
4242,221952.4976,
4243,221204.8098,
4244,212403.3248,
4245,207197.2026,
4246,208249.5039,
4247,195146.5066,
4248,181895.8179,
4249,173195.8707,
4250,172138.9541,
4251,171912.8016,
4252,170297.4268,
4253,167062.0618,
4254,171234.3442,
4255,178614.2993,
4256,189243.4655,
4257,198968.0218,
4258,205101.8307,
4259,209421.8045,
4260,207718.7379,
4261,200348.0134,
4262,196037.2704,
4263,194357.2806,
4264,191998.8334,
4265,193120.365,
4266,204187.9901,
4267,209038.7299,
4268,209384.8816,
4269,208895.6538,
4270,215232.5384,
4271,199364.9425,
4272,189381.9262,
4273,188574.2388,
4274,189368.0802,
4275,188740.3917,
4276,192644.9833,
4277,200897.2409,
4278,234501.6521,
4279,264907.6212,
4280,283239.8175,
4281,287273.6391,
4282,291362.845,
4283,296199.7387,
4284,292899.7588,
4285,290652.0801,
4286,287915.1737,
4287,285150.5751,
4288,279870.6072,
4289,278227.5402,
4290,278158.3099,
4291,276367.5515,
4292,268802.9821,
4293,258939.9651,
4294,251338.4728,
4295,230320.139,
4296,213404.8572,
4297,207649.5075,
4298,205078.7539,
4299,205360.2907,
4300,209306.4205,
4301,215541.7673,
4302,245144.6643,
4303,275882.9391,
4304,288685.9382,
4305,290149.0063,
4306,295419.7435,
4307,298825.8766,
4308,298124.3424,
